@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 43\nSize of the tree: 85\n','Number of rules: 29\n','Number of rules: 34\n','Number of rules: 33\n','Number of rules: 37\n','Number of rules: 30\n','Number of rules: 35\n','Number of rules: 28\n','Number of rules: 40\n','Number of rules: 38\n','Number of rules: 27\n','Number of rules: 36\n','Number of rules: 31\n','Number of rules: 41\n','Number of rules: 39\n','Number of rules: 24\n','Number of rules: 32\n','Number of rules: 42\n','Number of rules: 26\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pac-man,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,11,16,0,40.740741,59.259259,0,0.207339,0.238655,0.423215,97.233981,120.290691,44.906238,69.890777,-24.984539,1.663194,2.588547,-0.925353,9.690608,0.358911,21.579649,0,0,0.28,7,0.72,18,1,2,0,0,0,-0.167332,0.72,0.173611,0.407407,0.172256,0.827744,0.592593,0.597443,0.407407,0.455347,0.254827,0.647329,0.637783,0.387446,0.407407,0,0.001,0,0,0,0,6999,36625,5605,77.777778,40.740741,?,?,?,?
pac-man,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,8,20,0,28.571429,71.428571,0,0.131783,0.290149,0.467981,118.943339,133.92806,46.553773,87.266644,-40.712871,1.662635,3.116666,-1.454031,0.540157,0.019291,1.160287,1,3,0.52,13,0.48,12,0,0,0.1875,1,0.315789,0.3,0.64,0.22123,0.285714,0.149917,0.850083,0.714286,0.569409,0.285714,0.279135,0.157676,0.536416,0.502545,0.339912,0.285714,0.001,0.001,0,0,0,0,6999,36484,5746,71.428571,45.714286,?,?,?,?
pac-man,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,7,21,0,25,75,0,0.099541,0.288686,0.469477,118.343561,134.35618,46.553773,103.796564,-57.242791,1.662635,3.70702,-2.044385,1.00934,0.036048,2.168117,0,0,0.32,8,0.68,17,1,3,0,0,0,-0.219089,0.533333,0.142593,0.25,0.129783,0.870217,0.75,0.666667,0.25,0.192227,0.167132,0.639959,0.56165,0.216912,0.25,0.001,0.001,0,0,0,0,6999,36484,5746,60.714286,42.857143,?,?,?,?
pac-man,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,7,21,0,25,75,0,0.113122,0.282552,0.468723,116.235972,134.671747,45.713833,100.450249,-54.736416,1.632637,3.587509,-1.954872,1.488454,0.053159,3.256025,0.5,1,0.346154,9,0.653846,17,0.5,1,0.1,0.5,0.166667,0.08269,0.769231,0.215909,0.25,0.117893,0.882107,0.75,0.686797,0.25,0.211031,0.174141,0.537541,0.494936,0.255738,0.25,0.001,0,0,0,0,0,6999,36484,5746,67.857143,43.571429,?,?,?,?
pac-man,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,10,18,0,35.714286,64.285714,0,0.179153,0.257418,0.438742,105.896539,126.057955,45.713833,106.752583,-61.03875,1.632637,3.812592,-2.179955,4.12751,0.147411,9.029017,0.5,1,0.423077,11,0.576923,15,0.5,1,0.083333,0.5,0.142857,0.040032,0.788462,0.576923,0.357143,0.124423,0.875577,0.642857,0.618197,0.357143,0.403873,0.253088,0.588669,0.617936,0.336851,0.357143,0,0.001,0,0,0,0,6999,36484,5746,53.571429,40.714286,?,?,?,?
pac-man,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,8,19,0,29.62963,70.37037,0,0.096831,0.264772,0.445789,110.359327,129.997553,42.9952,318.034037,-275.038837,1.592415,11.779038,-10.186624,2.559741,0.094805,5.953551,0,0,0.16,4,0.84,21,1,2,0,0,0,-0.117954,0.6,0.126923,0.296296,0.221118,0.778882,0.703704,0.402659,0.296296,0.260082,0.042251,0.58236,0.536152,0.261111,0.296296,0,0.001,0,0,0,0,6999,36625,5605,81.481481,45.925926,?,?,?,?
pac-man,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,3,24,0,11.111111,88.888889,0,-0.067545,0.343611,0.537042,143.220321,156.608116,42.9952,153.026584,-110.031384,1.592415,5.667651,-4.075236,-10.109987,-0.374444,-23.514222,0.5,1,0.2,5,0.8,20,0.5,1,0.166667,0.5,0.25,0.188982,0.82,0.277778,0.111111,0.210321,0.789679,0.888889,0.050265,0.111111,0.067641,-0.178315,0.482348,0.411951,0.138816,0.111111,0,0,0,0,0,0,6999,36625,5605,33.333333,37.037037,?,?,?,?
pac-man,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,6,21,0,22.222222,77.777778,0,0.056572,0.295428,0.476037,123.137049,138.818412,42.9952,106.069757,-63.074556,1.592415,3.92851,-2.336095,-0.807316,-0.029901,-1.877689,0.5,1,0.44,11,0.56,14,0.5,1,0.083333,0.5,0.142857,0.031623,0.7,0.176923,0.222222,0.154317,0.845683,0.777778,0.470679,0.222222,0.220808,0.066881,0.604626,0.557646,0.20373,0.222222,0,0.001,0,0,0,0,6999,36625,5605,55.555556,41.481481,?,?,?,?
pac-man,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,6,21,0,22.222222,77.777778,0,0.001761,0.292134,0.488302,121.764093,142.394989,42.9952,105.101296,-62.106096,1.592415,3.892641,-2.300226,-1.079629,-0.039986,-2.511045,0.5,1,0.24,6,0.76,19,0.5,1,0.142857,0.5,0.222222,0.15538,0.8,0.583333,0.222222,0.268546,0.731454,0.777778,0.311111,0.222222,0.209583,-0.0836,0.598199,0.509599,0.228175,0.222222,0.001,0,0,0,0,0,6999,36625,5605,62.962963,37.037037,?,?,?,?
pac-man,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,6,21,0,22.222222,77.777778,0,0.022414,0.311187,0.508248,126.998539,144.730048,44.635839,137.815853,-93.180014,1.653179,5.104291,-3.451112,-3.443271,-0.127529,-7.71414,0,0,0.32,8,0.68,17,1,2,0,0,0,-0.183533,0.56,0.116667,0.222222,0.220276,0.779724,0.777778,0.296296,0.222222,0.197531,-0.030601,0.437588,0.393742,0.201389,0.222222,0,0.001,0,0,0,0,6999,36625,5605,44.444444,37.777778,?,?,?,?
pac-man,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,7,20,0,25.925926,74.074074,0,0.070568,0.303046,0.482647,123.026748,136.638449,45.746178,89.797422,-44.051245,1.694303,3.32583,-1.631528,-1.505698,-0.055767,-3.291418,0,0,0.291667,7,0.708333,17,1,3,0,0,0,-0.209165,0.513889,0.14156,0.259259,0.175761,0.824239,0.740741,0.472663,0.259259,0.243758,0.097719,0.499494,0.44386,0.232247,0.259259,0,0.001,0,0,0,0,6999,36625,5605,74.074074,46.666667,?,?,?,?
pac-man,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,7,21,0,25,75,0,0.06962,0.270663,0.440217,108.748151,123.204894,48.194412,69.726863,-21.532452,1.721229,2.490245,-0.769016,5.173934,0.184783,10.735547,0,0,0.36,9,0.64,16,1,3,0,0,0,-0.238416,0.56,0.148252,0.25,0.199452,0.800548,0.75,0.3125,0.25,0.222789,0.01217,0.636018,0.551794,0.259921,0.25,0,0.001,0,0,0,0,6999,36484,5746,82.142857,45.714286,?,?,?,?
pac-man,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,4,24,0,14.285714,85.714286,0,-0.064976,0.316886,0.506204,129.903911,144.866926,46.553773,113.692887,-67.139114,1.662635,4.06046,-2.397826,-6.514938,-0.232676,-13.994436,0.333333,1,0.28,7,0.72,18,0.666667,2,0.125,0.333333,0.181818,0.036515,0.613333,0.189776,0.142857,0.194596,0.805404,0.857143,0.408082,0.142857,0.159623,-0.025923,0.539317,0.462548,0.125864,0.142857,0,0.001,0,0,0,0,6999,36484,5746,50,40,?,?,?,?
pac-man,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,5,23,0,17.857143,82.142857,0,0.021277,0.32586,0.511356,134.052013,146.921152,45.713833,126.96035,-81.246517,1.632637,4.534298,-2.901661,-6.693282,-0.239046,-14.641699,0,0,0.461538,12,0.538462,14,1,2,0,0,0,-0.240192,0.394231,0.083882,0.178571,0.198081,0.801919,0.821429,0.142857,0.178571,0.150794,-0.096778,0.468636,0.39972,0.211111,0.178571,0,0.001,0,0,0,0,6999,36484,5746,50,39.285714,?,?,?,?
pac-man,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,11,17,0,39.285714,60.714286,0,0.244444,0.261284,0.442096,107.486742,127.021484,45.713833,98.394198,-52.680365,1.632637,3.514078,-1.881442,5.348397,0.191014,11.699734,0,0,0.384615,10,0.615385,16,1,2,0,0,0,-0.206725,0.538462,0.107955,0.392857,0.08182,0.91818,0.607143,0.75,0.392857,0.435864,0.360314,0.630206,0.625345,0.39021,0.392857,0,0.001,0,0,0,0,6999,36484,5746,75,44.285714,?,?,?,?
pac-man,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,9,18,0,33.333333,66.666667,0,0.163511,0.276189,0.464344,115.118125,135.40847,42.9952,89.15503,-46.15983,1.592415,3.302038,-1.709623,2.395998,0.088741,5.572712,0.5,1,0.32,8,0.68,17,0.5,1,0.111111,0.5,0.181818,0.1,0.7,0.1625,0.333333,0.149381,0.850619,0.666667,0.582305,0.333333,0.339394,0.189748,0.564442,0.533264,0.345455,0.333333,0,0.001,0,0,0,0,6999,36625,5605,74.074074,42.962963,?,?,?,?
pac-man,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,7,20,0,25.925926,74.074074,0,0.068966,0.280669,0.467943,116.985469,136.458081,42.9952,88.938047,-45.942847,1.592415,3.294002,-1.701587,1.675757,0.062065,3.897544,0,0,0.2,5,0.8,20,1,2,0,0,0,-0.13484,0.78,0.208333,0.259259,0.182579,0.817421,0.740741,0.506173,0.259259,0.254386,0.090685,0.672183,0.589619,0.252632,0.259259,0,0.001,0,0,0,0,6999,36625,5605,70.37037,42.222222,?,?,?,?
pac-man,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,9,18,0,33.333333,66.666667,0,0.076046,0.260252,0.435372,108.475525,126.959814,42.9952,86.508926,-43.513726,1.592415,3.204034,-1.611619,3.551905,0.131552,8.261165,0.5,1,0.36,9,0.64,16,0.5,1,0.1,0.5,0.166667,0.075926,0.8,0.340909,0.333333,0.282266,0.717734,0.666667,0.415991,0.333333,0.341975,0.030567,0.561675,0.546238,0.266667,0.333333,0,0.001,0,0,0,0,6999,36625,5605,59.259259,40.740741,?,?,?,?
pac-man,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,4,23,0,14.814815,85.185185,0,-0.018033,0.317846,0.492946,132.481382,143.749098,42.9952,337.677469,-294.682269,1.592415,12.506573,-10.914158,-4.771924,-0.176738,-11.098737,0.5,1,0.28,7,0.72,18,0.5,1,0.125,0.5,0.2,0.126179,0.76,0.25,0.148148,0.194947,0.805053,0.851852,0.046296,0.148148,0.07037,-0.144763,0.463191,0.43307,0.125,0.148148,0.001,0,0,0,0,0,6999,36625,5605,62.962963,44.444444,?,?,?,?
pac-man,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,8,19,0,29.62963,70.37037,0,0.1792,0.287951,0.483946,120.020905,141.124792,42.9952,100.250231,-57.25503,1.592415,3.712972,-2.120557,1.14582,0.042438,2.664994,0.5,1,0.32,8,0.68,17,0.5,1,0.111111,0.5,0.181818,0.1,0.62,0.145833,0.296296,0.112344,0.887656,0.703704,?,0.296296,?,?,0.514525,0.460783,?,0.296296,0,0.001,0,0,0,0,6999,36625,5605,62.962963,40,?,?,?,?
pac-man,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,5,22,0,18.518519,81.481481,0,-0.025907,0.320313,0.527934,130.036423,149.459054,45.746178,606.956617,-561.210439,1.694303,22.479875,-20.785572,-5.186138,-0.192079,-11.336768,0.333333,1,0.166667,4,0.833333,20,0.666667,2,0.2,0.333333,0.25,0.13484,0.805556,0.305556,0.185185,0.198031,0.801969,0.814815,0.419048,0.185185,0.190221,0.008508,0.561271,0.481699,0.170687,0.185185,0.001,0,0,0,0,0,6999,36625,5605,37.037037,33.333333,?,?,?,?
pac-man,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,7,21,0,25,75,0,0.048544,0.291495,0.474856,117.521009,133.402962,47.354472,102.636596,-55.282124,1.691231,3.665593,-1.974362,0.395659,0.014131,0.835526,0.5,1,0.346154,9,0.653846,17,0.5,1,0.1,0.5,0.166667,0.08269,0.769231,0.25,0.25,0.226133,0.773867,0.75,0.343878,0.25,0.25,-0.000755,0.621555,0.513047,0.258333,0.25,0.001,0.001,0,0,0,0,6999,36484,5746,60.714286,40,?,?,?,?
pac-man,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,6,22,0,21.428571,78.571429,0,0.012821,0.295588,0.484125,118.572636,135.255849,48.46481,452.171591,-403.70678,1.730886,16.148985,-14.418099,-0.489386,-0.017478,-1.009776,0.333333,1,0.36,9,0.64,16,0.666667,2,0.1,0.333333,0.153846,-0.017213,0.68,0.199145,0.214286,0.206393,0.793607,0.785714,0.355102,0.214286,0.218551,0.001722,0.535053,0.428014,0.216093,0.214286,0,0.001,0,0,0,0,6999,36484,5746,71.428571,45,?,?,?,?
pac-man,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,9,19,0,32.142857,67.857143,0,0.159558,0.270789,0.453165,111.007187,129.688123,46.553773,101.07743,-54.523657,1.662635,3.609908,-1.947273,3.523098,0.125825,7.567804,0.666667,2,0.32,8,0.68,17,0.333333,1,0.2,0.666667,0.307692,0.223772,0.6,0.162527,0.321429,0.116066,0.883934,0.678571,0.647802,0.321429,0.292783,0.235275,0.646649,0.592801,0.266982,0.321429,0.001,0,0,0,0,0,6999,36484,5746,60.714286,41.428571,?,?,?,?
pac-man,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,8,20,0,28.571429,71.428571,0,0.089431,0.287742,0.478511,117.956803,136.941548,46.553773,117.304251,-70.750479,1.662635,4.189438,-2.526803,-0.834084,-0.029789,-1.791657,0,0,0.16,4,0.84,21,1,3,0,0,0,-0.141421,0.673333,0.185714,0.285714,0.173975,0.826025,0.714286,0.517268,0.285714,0.289033,0.125638,0.585212,0.525767,0.266919,0.285714,0.001,0.001,0,0,0,0,6999,36484,5746,57.142857,40,?,?,?,?
pac-man,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,11,16,0,40.740741,59.259259,0,0.228571,0.25674,0.436481,107.011885,127.283419,42.9952,82.017549,-39.022349,1.592415,3.037687,-1.445272,5.511702,0.204137,12.819342,0.5,1,0.2,5,0.8,20,0.5,1,0.166667,0.5,0.25,0.188982,0.88,0.625,0.407407,0.150886,0.849114,0.592593,0.642165,0.407407,0.411229,0.265979,0.644237,0.593886,0.411706,0.407407,0.001,0.001,0.015625,0,15.625,0,6999,36625,5605,62.962963,40,?,?,?,?
pac-man,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,5,22,0,18.518519,81.481481,0,0.048077,0.306556,0.494993,127.775353,144.346144,42.9952,96.937206,-53.942006,1.592415,3.590267,-1.997852,-3.833674,-0.141988,-8.916515,0.5,1,0.44,11,0.56,14,0.5,1,0.083333,0.5,0.142857,0.031623,0.72,0.5625,0.185185,0.119256,0.880744,0.814815,0.678601,0.185185,0.172597,0.123805,0.636557,0.566161,0.211951,0.185185,0,0.001,0,0,0,0,6999,36625,5605,62.962963,40.740741,?,?,?,?
pac-man,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,4,23,0,14.814815,85.185185,0,-0.061538,0.311511,0.499853,129.840836,145.763472,42.9952,113.164994,-70.169793,1.592415,4.191296,-2.598881,-4.628759,-0.171436,-10.765758,0,0,0.28,7,0.72,18,1,2,0,0,0,-0.167332,0.64,0.139423,0.148148,0.240401,0.759599,0.851852,0.237213,0.148148,0.120858,-0.13039,0.493535,0.473338,0.105263,0.148148,0,0.001,0,0,0,0,6999,36625,5605,66.666667,45.925926,?,?,?,?
pac-man,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,8,19,0,29.62963,70.37037,0,0.087189,0.288646,0.457724,120.310328,133.478041,42.9952,79.866654,-36.871453,1.592415,2.958024,-1.365609,0.079293,0.002937,0.184424,0.5,1,0.24,6,0.76,19,0.5,1,0.142857,0.5,0.222222,0.15538,0.66,0.148352,0.296296,0.216138,0.783862,0.703704,0.482947,0.296296,0.296884,0.078212,0.505484,0.472929,0.293651,0.296296,0,0.001,0,0,0,0,6999,36625,5605,77.777778,45.925926,?,?,?,?
pac-man,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,8,19,0,29.62963,70.37037,0,0.14214,0.293936,0.470885,122.515328,137.316003,42.9952,96.656401,-53.661201,1.592415,3.579867,-1.987452,-0.772886,-0.028625,-1.797609,0.5,1,0.4,10,0.6,15,0.5,1,0.090909,0.5,0.153846,0.0533,0.58,0.122222,0.296296,0.144913,0.855087,0.703704,0.521137,0.296296,0.279009,0.140643,0.527885,0.511053,0.29645,0.296296,0.001,0.001,0,0,0,0,6999,36625,5605,55.555556,44.444444,?,?,?,?
pac-man,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,6,21,0,22.222222,77.777778,0,0.038983,0.30871,0.499843,128.673322,145.760579,42.9952,115.385144,-72.389944,1.592415,4.273524,-2.681109,-3.557438,-0.131757,-8.274035,0,0,0.36,9,0.64,16,1,2,0,0,0,-0.2,0.5,0.104278,0.222222,0.21661,0.78339,0.777778,0.328585,0.222222,0.194065,-0.027583,0.475187,0.461264,0.22076,0.222222,0.001,0.001,0,0,0,0,6999,36625,5605,48.148148,37.777778,?,?,?,?
pac-man,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,8,20,0,28.571429,71.428571,0,0.098229,0.293393,0.484088,118.286388,135.996349,47.354472,129.233721,-81.879249,1.691231,4.61549,-2.924259,-1.652066,-0.059002,-3.488722,0,0,0.269231,7,0.730769,19,1,2,0,0,0,-0.160128,0.519231,0.105128,0.285714,0.139925,0.860075,0.714286,0.641582,0.285714,0.303968,0.212223,0.597044,0.572317,0.238889,0.285714,0,0.001,0,0,0,0,6999,36484,5746,50,39.285714,?,?,?,?
pac-man,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,5,23,0,17.857143,82.142857,0,-0.028754,0.308717,0.492558,123.839196,137.611776,48.46481,131.213846,-82.749035,1.730886,4.686209,-2.955323,-1.286791,-0.045957,-2.655105,0,0,0.24,6,0.76,19,1,3,0,0,0,-0.180907,0.573333,0.151389,0.178571,0.224591,0.775409,0.821429,0.218254,0.178571,0.121636,-0.083407,0.566326,0.460286,0.114734,0.178571,0.001,0.001,0,0,0,0,6999,36484,5746,53.571429,42.142857,?,?,?,?
pac-man,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,7,21,0,25,75,0,0.099541,0.307709,0.503728,126.14218,144.158409,46.553773,138.937182,-92.383409,1.662635,4.962042,-3.299407,-1.502762,-0.05367,-3.228013,0.666667,2,0.4,10,0.6,15,0.333333,1,0.166667,0.666667,0.266667,0.166667,0.68,0.210317,0.25,0.157246,0.842754,0.75,0.40051,0.25,0.207323,0.062279,0.419454,0.41553,0.264899,0.25,0,0.001,0,0,0,0,6999,36484,5746,50,40,?,?,?,?
pac-man,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,5,23,0,17.857143,82.142857,0,0.024242,0.308062,0.509644,126.286778,145.851314,46.553773,116.837691,-70.283919,1.662635,4.172775,-2.51014,-3.94275,-0.140813,-8.469239,0,0,0.44,11,0.56,14,1,3,0,0,0,-0.278652,0.546667,0.145726,0.178571,0.134876,0.865124,0.821429,0.661039,0.178571,0.175362,0.115547,0.520528,0.512126,0.203023,0.178571,0,0.001,0,0,0,0,6999,36484,5746,64.285714,38.571429,?,?,?,?
pac-man,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,7,20,0,25.925926,74.074074,0,0.084746,0.280468,0.454545,116.90189,132.551033,42.9952,87.374442,-44.379242,1.592415,3.23609,-1.643676,1.905216,0.070564,4.431229,0,0,0.16,4,0.84,21,1,2,0,0,0,-0.117954,0.72,0.183333,0.259259,0.182105,0.817895,0.740741,0.382716,0.259259,0.188066,0.042769,0.607571,0.57963,0.202778,0.259259,0.001,0,0,0,0,0,6999,36625,5605,62.962963,43.703704,?,?,?,?
pac-man,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,5,22,0,18.518519,81.481481,0,0.048077,0.307597,0.484739,128.209575,141.356045,42.9952,92.149788,-49.154587,1.592415,3.412955,-1.82054,-3.622721,-0.134175,-8.425873,0.5,1,0.28,7,0.72,18,0.5,1,0.125,0.5,0.2,0.126179,0.68,0.308824,0.185185,0.139098,0.860902,0.814815,?,0.185185,?,?,0.646989,0.571417,?,0.185185,0.001,0.001,0,0,0,0,6999,36625,5605,70.37037,42.962963,?,?,?,?
pac-man,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,5,22,0,18.518519,81.481481,0,-0.072202,0.294118,0.480544,122.591217,140.132691,42.9952,109.635903,-66.640703,1.592415,4.060589,-2.468174,-5.015685,-0.185766,-11.665685,0,0,0.28,7,0.72,18,1,2,0,0,0,-0.167332,0.6,0.126923,0.185185,0.275462,0.724538,0.814815,0.346502,0.185185,0.220993,-0.086747,0.519338,0.529292,0.159452,0.185185,0,0.002,0,0,0,0,6999,36625,5605,55.555556,40.740741,?,?,?,?
pac-man,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,8,19,0,29.62963,70.37037,0,0.136364,0.275903,0.461316,114.998956,134.525464,42.9952,83.309069,-40.313869,1.592415,3.085521,-1.493106,2.592177,0.096007,6.028992,1,2,0.28,7,0.72,18,0,0,0.222222,1,0.363636,0.4,0.9,0.416667,0.296296,0.1593,0.8407,0.703704,0.502058,0.296296,0.263862,0.11498,0.652964,0.578127,0.314969,0.296296,0.001,0.001,0,0,0,0,6999,36625,5605,77.777778,43.703704,?,?,?,?
pac-man,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,8,19,0,29.62963,70.37037,0,0.129032,0.295793,0.478449,123.289445,139.521797,42.9952,335.555766,-292.560566,1.592415,12.427991,-10.835577,-0.69941,-0.025904,-1.626717,0.5,1,0.44,11,0.56,14,0.5,1,0.083333,0.5,0.142857,0.031623,0.6,0.155556,0.296296,0.23432,0.76568,0.703704,0.345679,0.296296,0.268457,0.003871,0.548836,0.505071,0.357418,0.296296,0,0.001,0,0,0,0,6999,36625,5605,66.666667,43.703704,?,?,?,?
pac-man,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,247,27,10,17,0,37.037037,62.962963,0,0.200348,0.257981,0.448597,107.528771,130.816626,42.9952,79.632809,-36.637609,1.592415,2.949363,-1.356948,4.552029,0.168594,10.587297,1,2,0.36,9,0.64,16,0,0,0.181818,1,0.307692,0.341121,0.88,0.392857,0.37037,0.139461,0.860539,0.62963,0.676842,0.37037,0.400217,0.257483,0.664219,0.612246,0.410256,0.37037,0.001,0.001,0,0,0,0,6999,36625,5605,70.37037,40,?,?,?,?
pac-man,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,8,20,0,28.571429,71.428571,0,0.098229,0.305062,0.487186,122.990887,136.866686,47.354472,116.87299,-69.518518,1.691231,4.174035,-2.482804,-1.201015,-0.042893,-2.536223,1,2,0.307692,8,0.692308,18,0,0,0.2,1,0.333333,0.372104,0.673077,0.145833,0.285714,0.199822,0.800178,0.714286,0.348077,0.285714,0.226817,0.040306,0.52099,0.436325,0.241228,0.285714,0,0.001,0,0,0,0,6999,36484,5746,50,42.142857,?,?,?,?
pac-man,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,8,20,0,28.571429,71.428571,0,0.101124,0.281591,0.479521,115.435113,137.230656,46.553773,234.885241,-188.331468,1.662635,8.388759,-6.726124,2.42617,0.086649,5.211544,0.333333,1,0.36,9,0.64,16,0.666667,2,0.1,0.333333,0.153846,-0.017213,0.653333,0.182828,0.285714,0.158395,0.841605,0.714286,0.504221,0.285714,0.277198,0.131541,0.548002,0.511186,0.238462,0.285714,0.001,0.001,0,0,0,0,6999,36484,5746,67.857143,39.285714,?,?,?,?
pac-man,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,8,20,0,28.571429,71.428571,0,0.087948,0.280843,0.466147,115.12878,133.403148,46.553773,113.249401,-66.695628,1.662635,4.044621,-2.381987,2.248499,0.080304,4.829896,0.333333,1,0.12,3,0.88,22,0.666667,2,0.25,0.333333,0.285714,0.188562,0.76,0.477273,0.285714,0.177453,0.822547,0.714286,0.528486,0.285714,0.296778,0.12834,0.593204,0.553581,0.29906,0.285714,0,0.001,0,0,0,0,6999,36484,5746,53.571429,38.571429,?,?,?,?
pac-man,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190405.1303,246,28,6,22,0,21.428571,78.571429,0,0.004847,0.307765,0.488598,126.165172,139.828462,46.553773,104.547227,-57.993454,1.662635,3.73383,-2.071195,-3.824006,-0.136572,-8.21417,0.333333,1,0.32,8,0.68,17,0.666667,2,0.111111,0.333333,0.166667,0.00883,0.613333,0.267157,0.214286,0.22088,0.77912,0.785714,0.335884,0.214286,0.188534,-0.027298,0.586677,0.475432,0.170614,0.214286,0.001,0.001,0,0,0,0,6999,36484,5746,53.571429,40.714286,?,?,?,?
